124,235,4,9
193,818,3,7
82,490,2,10
50,378,3,9
180,360,4,8
161,566,1,6
58,455,3,1
192,705,3,2
120,820,4,4
67,476,3,8
189,325,1,5
158,774,4,10
166,580,3,2
153,570,3,1
164,927,4,2
78,754,2,4
196,328,3,1
149,902,4,10
66,188,1,2
191,611,4,1
65,248,2,8
112,228,1,1
58,402,4,3
90,469,1,3
179,614,3,7
180,386,2,6
134,749,4,7
150,826,1,9
136,550,4,8
91,803,3,3
172,432,4,5
147,402,4,5
80,744,2,1
127,417,4,3
144,434,2,2
89,790,3,3
132,714,4,10
66,727,2,5
134,667,4,2
176,991,2,9
184,320,4,4
100,566,1,9
53,398,4,5
112,894,4,6
68,610,1,9
154,316,1,7
164,514,3,2
131,103,2,10
118,441,4,6
166,410,4,3
65,436,2,8
151,356,2,6
55,256,1,5
77,812,4,10
110,628,3,8
197,647,1,4
87,413,4,1
96,671,2,2
176,803,3,6
169,477,3,7
98,322,1,2
134,954,1,5
122,819,3,8
111,391,1,10
180,223,3,9
72,566,3,5
82,695,4,8
149,757,4,6
180,149,2,9
167,138,4,1
158,484,3,10
165,899,2,3
54,896,4,7
107,704,3,2
95,550,2,7
50,430,1,2
159,974,1,10
83,651,3,7
82,629,2,9
153,399,4,5
147,635,2,7
147,366,1,4
180,965,3,7
177,364,3,2
93,650,1,9
165,553,4,7
76,218,2,7
122,128,2,9
97,934,2,5
70,932,3,8
134,978,2,8
112,197,2,5
87,211,1,9
51,643,2,10
181,776,1,4
134,603,3,8
57,617,4,4
61,409,1,8
151,753,2,8
60,324,1,1
116,981,3,6
97,603,3,9
110,219,3,9
170,824,4,8
107,147,2,4
164,698,3,6
114,610,1,2
150,318,3,1
114,355,3,4
190,191,3,4
174,289,2,4
102,948,4,4
159,817,2,9
177,259,2,7
186,597,3,3
170,399,1,8
194,640,4,5
189,424,2,2
65,266,3,1
106,989,2,7
83,933,1,6
87,714,4,5
120,560,3,8
133,560,2,10
83,928,3,6
69,206,4,6
89,977,4,9
90,880,2,10
142,444,2,5
114,957,3,4
180,479,2,3
67,315,2,10
186,266,3,7
199,451,4,4
143,151,3,10
182,744,1,3
166,440,2,6
59,395,1,4
163,134,3,4
57,311,1,10
77,647,2,10
119,963,3,9
198,806,1,10
186,161,2,4
91,879,2,10
89,488,3,9
187,174,4,7
78,978,3,5
95,872,2,8
159,589,2,2
51,759,3,8
149,931,3,5
123,415,3,1
83,742,2,7
51,155,4,9
85,916,4,8
90,177,1,5
192,629,3,7
149,874,3,8
183,422,2,1
174,426,2,3
80,486,3,8
177,377,1,4
82,146,3,1
65,504,3,5
179,141,4,1
139,167,3,6
172,414,1,8
118,672,2,4
60,785,3,4
98,679,2,2
104,979,2,2
62,226,1,3
120,790,3,5
167,585,4,2
109,860,3,8
90,924,1,7
95,786,2,4
177,350,1,10
192,245,3,1
159,356,4,5
130,880,2,9
53,468,2,9
169,995,1,8
62,834,3,10
98,151,1,10
104,989,3,4
144,184,1,9
142,675,2,7
63,158,3,6
170,724,3,1
191,693,2,4
108,390,4,7
107,745,4,2
192,560,2,4
142,735,2,9
57,851,2,2
184,370,2,7
179,545,3,2
119,181,3,2
73,100,4,7
171,311,3,5
200,332,3,4
113,914,4,9
123,185,4,6
171,412,2,3
66,732,1,7
149,572,4,6
72,851,2,6
172,395,1,6
190,312,1,1
112,214,1,10
184,846,4,1
65,431,1,4
136,480,1,8
162,349,4,1
126,799,2,8
137,565,4,3
132,315,3,2
200,366,2,2
161,734,2,5
174,203,1,10
88,881,1,7
87,820,2,10
134,671,2,4
198,562,3,5
175,982,2,10
124,806,1,8
56,620,2,3
188,476,1,9
84,967,3,7
152,584,2,10
68,648,2,4
140,468,2,5
120,519,1,5
161,849,2,9
55,621,4,3
114,392,1,6
165,451,4,10
92,449,3,5
199,279,4,4
84,104,2,4
170,671,1,10
107,653,3,1
164,169,3,5
149,566,4,3
117,479,1,6
59,726,4,8
167,194,1,5
181,326,3,3
121,318,2,2
175,741,4,9
118,193,4,10
71,749,3,2
124,813,2,4
50,202,2,7
71,215,1,7
73,853,4,10
136,420,1,3
199,393,3,10
164,394,3,4
167,447,4,4
51,421,1,4
121,452,4,9
79,796,3,8
70,321,4,5
99,188,3,7
134,551,4,1
158,553,2,10
143,712,3,8
110,874,3,10
165,972,2,1
107,241,1,3
145,641,2,1
118,678,4,9
67,783,4,3
155,813,4,6
185,513,1,5
184,471,1,9
191,294,3,7
138,360,2,2
197,394,2,7
196,522,4,7
186,185,4,10
194,302,4,6
174,864,1,4
189,795,2,3
168,830,1,1
142,997,3,1
74,931,2,6
154,300,4,1
96,446,4,4
83,730,3,2
101,229,1,3
184,422,1,4
50,430,2,1
184,907,1,7
128,292,3,5
80,539,4,5
191,524,1,6
192,827,4,2
187,694,4,1
157,131,3,1
133,950,4,1
148,703,3,6
168,167,3,6
117,828,1,3
122,405,2,7
116,251,2,9
70,609,1,8
144,669,1,5
91,495,3,3
93,720,1,6
141,344,1,7
184,397,3,8
101,672,2,4
180,347,3,9
117,992,1,7
200,333,1,5
147,559,2,1
68,114,4,3
127,496,4,1
85,693,4,4
162,341,2,10
192,860,2,1
140,527,3,1
73,404,3,2
147,473,3,8
116,720,3,1
105,589,2,8
153,113,4,1
169,437,3,1
136,712,3,3
83,695,3,6
107,493,3,7
61,131,2,1
176,446,1,3
80,807,4,8
178,373,1,8
198,104,2,5
92,129,2,5
96,103,2,1
196,222,4,7
162,222,4,2
50,485,2,4
126,682,1,3
73,766,4,6
142,877,2,7
102,237,4,10
132,476,3,9
79,451,4,5
73,854,3,8
146,505,3,10
200,162,4,10
176,517,2,5
163,783,4,5
196,999,1,2
155,614,3,7
145,327,1,9
68,357,3,9
179,756,2,5
175,498,1,2
128,116,1,4
198,198,3,5
61,815,3,7
192,512,4,9
87,150,3,5
172,914,4,6
169,604,3,7
80,737,4,10
105,807,4,4
171,534,1,3
53,789,4,3
57,371,2,6
174,714,3,9
173,257,4,2
148,646,3,10
125,648,3,2
171,110,1,8
155,583,3,8
68,134,2,3
138,158,3,3
80,620,3,7
123,369,2,7
186,337,2,1
163,452,1,9
165,163,1,8
51,716,2,3
191,160,4,1
55,340,2,6
178,589,3,4
121,474,4,8
50,434,4,5
151,990,3,10
137,106,3,6
105,195,1,5
120,592,4,3
189,503,3,4
96,641,4,10
113,439,3,4
85,952,4,3
54,101,3,9
106,706,1,2
184,845,3,2
71,259,4,6
165,313,4,10
169,958,4,9
185,444,1,10
57,295,3,3
138,225,1,1
64,172,1,5
66,898,3,9
132,633,4,2
60,774,3,4
176,738,2,6
127,267,4,5
139,735,3,5
101,504,4,3
54,776,2,9
128,825,1,7
65,551,3,1
92,935,2,9
52,128,3,7
78,560,3,9
146,670,1,9
100,132,1,2
199,916,3,8
175,271,2,2
117,946,4,2
134,874,3,2
168,736,3,3
154,715,2,6
166,706,1,6
172,915,4,6
200,995,1,7
52,988,2,9
162,171,2,9
148,162,1,7
88,515,3,2
96,217,1,5
192,720,2,9
191,344,3,5
128,470,1,6
185,539,4,3
155,293,1,4
142,782,2,5
85,455,4,4
163,819,1,1
99,271,1,9
170,680,1,1
109,578,3,3
136,743,3,2
123,282,2,8
121,711,4,1
72,532,4,4
83,777,3,5
130,785,2,10
52,189,2,10
75,945,1,4
110,856,2,7
120,526,3,9
187,998,1,6
76,860,2,10
154,102,1,6
56,246,1,4
162,667,1,5
72,689,3,10
177,107,1,7
156,875,1,3
180,494,2,2
105,800,2,8
113,605,4,8
62,825,4,9
50,982,3,1
185,298,3,10
174,564,2,2
105,619,3,10
193,449,1,8
175,272,2,8
135,417,4,4
161,283,4,2
150,677,3,8
114,466,3,1
192,459,3,7
174,772,4,9
59,979,2,7
63,245,2,10
61,135,4,1
117,203,2,7
156,639,4,5
176,878,4,1
93,457,2,1
158,157,3,9
156,519,4,1
109,599,2,1
170,746,1,1
156,411,2,10
51,326,2,10
141,378,3,9
195,359,1,1
158,416,2,7
115,329,2,5
75,488,3,6
148,521,1,6
94,320,4,10
136,183,2,2
117,423,4,2
94,353,1,6
83,593,2,7
57,867,4,6
119,855,2,10
66,866,4,3
133,869,4,1
66,923,4,6
149,331,1,4
177,521,3,8
164,356,1,5
198,547,1,10
138,765,2,2
185,897,3,4
86,780,3,5
87,166,3,3
79,884,2,5
190,968,1,7
95,925,1,7
112,453,2,8
159,694,1,1
166,352,2,1
133,915,1,10
50,353,1,10
69,344,3,10
196,217,3,10
98,766,4,2
115,636,2,5
144,808,1,4
138,900,4,4
125,240,4,3
173,256,3,1
170,319,4,7
134,845,1,6
166,458,3,1
73,857,1,5
111,525,4,10
125,714,2,7
142,498,4,9
194,985,4,10
130,448,2,2
57,147,3,10
166,801,2,3
158,429,4,3
105,563,4,1
120,669,1,4
196,680,2,5
113,170,4,4
180,525,4,9
60,675,3,10
78,488,3,3
96,405,3,8
194,552,2,3
171,817,3,5
132,840,4,7
91,314,3,3
106,155,1,2
138,671,2,9
50,831,2,7
54,949,1,1
163,666,4,1
200,666,1,8
181,446,4,2
109,173,2,7
66,438,1,8
145,207,1,8
126,744,4,5
179,776,1,2
121,582,4,9
169,534,4,1
52,416,2,7
162,687,2,6
127,482,2,7
184,135,4,3
103,294,4,9
104,448,4,9
75,677,1,1
99,439,4,8
184,610,3,8
198,790,1,7
54,162,1,1
177,170,1,9
108,187,2,3
132,556,3,9
113,567,2,6
137,633,1,3
181,647,2,3
141,262,2,5
72,693,4,5
137,639,2,1
87,535,4,9
126,164,1,6
133,142,1,6
193,870,2,7
167,728,2,9
120,301,2,9
66,350,3,10
124,976,4,2
188,656,2,3
71,322,4,6
55,101,1,1
60,145,1,6
61,960,2,5
175,904,4,9
79,918,3,2
118,355,3,2
51,255,4,6
149,653,1,7
180,433,3,4
169,543,3,8
128,102,3,8
168,781,4,4
121,556,4,8
168,148,1,5
184,753,4,10
83,999,4,10
58,497,4,7
103,470,1,10
53,595,3,7
72,364,4,9
95,728,2,7
200,772,4,2
136,748,1,2
103,651,1,8
82,702,3,8
170,682,2,5
189,420,4,1
166,473,3,8
72,721,4,10
57,639,2,1
132,991,3,2
118,243,4,10
65,345,2,6
129,617,4,5
122,255,4,1
106,770,2,8
87,835,3,5
115,560,2,2
97,153,4,10
65,308,1,6
112,633,1,5
58,312,2,7
165,134,1,1
161,740,1,6
149,991,3,6
193,122,2,5
175,699,2,6
111,711,2,1
120,898,2,3
53,415,2,4
181,326,2,5
107,501,1,10
185,461,2,9
64,667,1,10
149,484,3,4
99,952,2,8
59,293,3,5
99,604,4,7
109,398,4,4
154,226,3,9
92,234,1,6
85,246,1,5
67,745,3,7
170,434,1,7
111,760,2,3
124,571,1,1
89,721,1,2
121,888,4,8
145,841,4,2
115,605,4,2
52,700,3,10
195,513,2,1
61,177,4,1
84,641,3,10
187,338,3,8
194,914,4,1
159,959,4,4
191,116,1,1
123,146,3,5
90,786,3,7
51,323,3,1
72,456,3,10
154,889,4,2
92,475,3,7
87,197,4,8
120,860,2,10
101,711,4,2
122,794,1,10
160,466,2,6
163,562,4,8
157,893,2,2
101,188,3,1
97,300,1,8
63,134,3,5
124,312,1,9
160,458,4,2
116,388,1,6
133,283,4,3
198,879,2,1
78,533,2,3
126,554,2,4
173,645,3,4
61,459,4,6
109,500,3,3
97,162,3,5
111,319,2,6
159,691,1,1
170,792,3,8
149,372,4,6
195,588,2,5
107,726,2,6
60,130,4,5
173,910,2,8
57,994,2,2
85,434,2,6
91,515,1,5
194,581,4,9
64,336,4,6
154,341,2,7
95,401,2,3
65,863,4,7
173,129,4,7
188,188,4,4
138,493,4,9
181,148,2,9
165,104,3,5
178,200,2,4
123,644,1,1
125,184,1,6
132,410,2,6
146,962,1,5
146,566,3,2
114,329,4,10
187,127,4,1
156,261,2,3
118,852,4,9
198,484,1,10
162,431,1,1
127,238,2,4
187,829,1,1
86,688,3,7
188,825,3,4
100,368,2,2
87,163,1,8
184,814,3,1
181,951,3,3
179,126,3,8
109,880,3,9
198,380,1,8
107,948,3,8
67,663,2,8
157,982,4,7
123,340,3,3
173,527,1,1
137,832,3,6
66,382,2,6
120,640,3,2
150,250,2,10
152,329,4,9
50,182,1,1
166,202,1,5
149,371,4,5
181,420,3,3
51,924,4,1
96,557,4,7
52,423,4,1
123,698,4,1
73,997,3,4
99,957,1,3
125,961,4,1
75,585,4,2
96,829,3,5
83,881,3,1
116,945,3,7
124,730,3,6
127,846,1,5
70,102,3,3
145,375,1,7
118,750,4,4
91,875,1,10
159,897,3,9
90,403,2,1
107,734,3,8
67,459,4,5
136,766,4,2
163,329,3,1
190,852,4,10
131,212,3,3
130,886,1,4
118,254,2,4
174,534,2,4
50,359,1,4
116,417,4,4
124,667,3,7
193,521,3,4
152,544,3,3
131,659,2,7
120,218,4,7
110,233,2,3
143,314,3,7
61,311,4,1
64,991,2,9
88,117,2,6
116,481,2,4
94,686,4,7
199,620,1,9
117,490,4,7
184,551,4,7
123,953,2,3
89,350,2,7
150,214,1,3
92,537,3,5
60,486,2,9
89,290,2,6
151,574,2,10
128,856,3,1
142,330,3,4
87,763,4,1
182,537,4,9
110,764,4,9
134,535,1,8
67,798,4,1
140,486,4,4
59,238,2,5
150,921,3,10
67,985,4,3
173,365,4,4
81,259,4,3
54,815,1,4
154,817,4,6
180,213,3,5
200,152,4,4
116,589,2,3
79,423,3,1
58,798,4,9
86,733,3,9
78,772,2,1
182,167,4,6
88,952,2,2
160,202,1,2
179,374,1,4
160,795,1,3
172,658,4,9
125,572,3,10
120,144,1,4
126,868,2,4
153,804,4,5
136,413,3,8
107,944,4,2
164,523,1,5
64,571,1,5
94,747,4,4
58,588,1,9
59,761,4,4
178,789,4,2
145,770,1,9
152,933,2,6
71,706,1,6
81,688,2,9
125,909,3,4
89,651,1,9
92,661,1,5
180,266,4,10
151,722,2,3
93,774,1,10
164,777,3,7
143,874,2,8
77,125,3,7
161,274,2,10
104,464,1,10
131,268,1,5
182,765,2,8
99,607,1,8
58,671,3,2
58,858,3,8
176,433,3,7
198,135,4,6
172,679,2,8
150,415,4,2
142,995,1,6
89,356,1,10
132,781,1,2
58,118,2,10
181,904,4,10
153,906,2,8
71,740,1,5
195,782,2,1
72,809,2,5
181,213,3,8
162,306,1,7
159,757,3,10
164,242,4,10
109,954,2,4
65,326,2,6
190,315,4,2
82,413,2,5
65,285,4,9
68,897,1,4
181,485,3,2
107,985,2,9
192,282,1,10
149,745,1,4
123,523,1,8
142,458,2,4
67,321,4,7
104,299,4,4
108,335,4,9
62,935,2,9
104,473,1,2
168,356,1,9
123,605,3,1
164,186,2,6
108,449,1,10
161,578,3,2
67,351,4,3
192,615,1,2
97,112,4,6
163,246,4,10
194,250,3,3
62,313,2,1
176,755,3,7
167,666,2,10
171,694,4,6
141,322,2,8
90,884,4,3
84,629,4,6
90,173,4,8
129,492,3,9
61,971,2,10
51,154,4,3
143,972,4,6
142,326,1,5
57,155,1,8
61,922,4,7
197,156,1,2
176,355,1,4
153,841,4,8
198,349,1,8
164,759,3,6
199,274,4,10
58,853,4,5
177,730,2,8
156,469,2,8
187,817,2,2
136,859,4,9
120,352,4,3
134,127,4,3
127,512,1,9
56,302,1,10
179,909,2,2
139,533,1,7
196,548,3,10
113,101,1,7
178,879,2,7
182,773,2,2
77,241,4,10
127,861,3,5
74,736,4,7
170,972,4,4
177,816,3,6
84,142,2,1
152,766,1,9
149,578,3,1
107,572,2,4
132,724,4,6
56,875,4,4
143,155,1,9
58,388,4,10
171,626,4,3
127,263,1,4
60,158,4,9
95,211,1,2
104,540,4,2
91,331,3,8
140,207,2,8
187,347,3,1
122,357,1,7
178,913,3,6
158,119,2,1
178,281,4,4
98,649,2,9
62,388,3,3
102,831,3,9
128,700,3,2
173,247,2,1
90,253,1,5
104,120,1,9
64,517,4,3
139,995,2,9
167,471,3,8
82,530,1,3
173,328,4,9
107,354,1,7
184,784,4,2
174,656,4,1
53,741,1,2
99,606,4,3
69,972,4,2
172,982,2,9
112,772,4,7
137,905,1,8
177,244,3,9
93,921,1,1
173,600,4,6
116,973,4,9
97,698,2,8
95,132,4,2
126,985,1,5
146,388,4,1
60,683,1,6
190,322,4,1
142,961,4,4
191,609,1,2
163,679,1,2
132,204,4,6
149,772,3,10
137,343,2,3
91,623,1,9
168,242,4,2
141,609,4,10
176,672,4,6
119,816,3,4
59,508,4,5
141,581,4,1
89,628,3,4
56,913,1,9
54,776,1,4
154,577,4,8
146,600,1,5
76,765,3,10
172,956,3,5
181,383,1,6
133,462,4,6
86,277,3,5
127,106,1,2
121,176,1,3
103,595,1,6
84,285,2,7
165,284,3,1
124,893,1,9
129,152,3,9
123,983,3,2
157,235,3,8
168,963,3,2
76,427,4,8
199,223,4,5
105,788,2,9
140,900,3,3
162,212,1,8
192,552,3,4
172,405,3,6
142,315,1,6
140,875,4,6
62,517,4,2
163,272,1,1
182,527,3,9
138,250,4,4
78,513,2,10
104,735,3,5
128,436,3,4
89,892,3,7
101,698,2,1
165,971,3,6
71,887,2,4
162,350,4,8
113,633,1,1
50,444,3,3
111,376,1,10
78,427,4,2
102,969,2,5
185,615,1,4
160,694,4,3
137,420,3,10
148,540,2,3
160,892,4,8
176,468,1,10
167,438,3,2
158,100,1,7
199,795,1,7
177,656,2,10
173,238,3,10
107,930,4,7
97,856,3,10
163,876,4,3
81,477,3,7
76,509,4,10
155,125,1,10
189,931,2,8
66,177,2,2
72,806,2,2
67,159,4,6
140,596,3,5
121,376,4,7
68,219,1,10
175,502,3,7
178,336,2,6
157,499,4,3
137,262,3,9
85,647,2,8
51,736,3,4
61,403,1,1
64,748,4,4
145,321,1,6
79,972,4,2
101,442,2,1
106,793,2,2
190,865,3,6
167,130,1,2
65,390,4,3
171,349,2,2
136,115,1,10
105,155,4,10
192,698,3,10
150,106,4,3
113,325,4,1
111,999,1,8
60,364,2,4
186,190,2,3
95,897,2,5
157,674,2,9
144,550,2,7
124,288,1,10
183,503,1,3
62,272,1,7
75,151,2,2
122,686,2,10
82,520,3,3
128,282,4,5
147,816,1,2
125,614,1,6
51,421,1,2
196,296,1,2
83,756,3,5
74,259,1,5
184,730,2,6
62,681,3,2
121,848,3,7
169,717,4,1
136,355,4,7
75,701,4,7
64,230,2,2
57,469,1,10
100,534,1,10
137,249,2,6
181,135,3,5
54,962,2,9
138,738,1,4
182,644,2,7
167,625,4,3
75,955,2,3
65,266,1,2
190,861,2,3
73,892,1,8
155,623,3,7
142,474,2,9
84,817,3,7
187,119,1,2
175,765,3,8
80,979,4,9
158,571,4,9
109,198,3,4
139,442,4,4
122,358,1,5
108,814,1,5
61,432,2,3
117,278,3,8
165,118,1,3
181,962,4,2
168,853,2,6
117,298,4,3
91,216,2,4
84,812,2,10
117,323,1,2
91,220,2,2
149,534,2,10
110,659,4,10
56,695,4,6
174,639,3,2
153,511,4,8
96,641,2,1
64,764,1,4
150,990,4,5
164,155,3,2
61,837,4,9
182,918,4,10
71,857,1,6
145,719,1,3
122,519,1,4
198,705,4,4
76,242,2,1
87,731,2,8
55,758,1,8
129,633,1,2
192,207,4,4
86,657,1,6
169,373,1,6
94,902,4,6
78,723,4,7
130,508,2,2
97,225,2,10
108,271,3,5
99,466,1,2
68,644,3,1
184,792,1,4
130,757,4,8
110,743,4,10
64,293,3,6
106,455,2,7
154,818,1,5
145,344,2,9
57,465,1,10
178,794,2,3
64,815,1,2
191,871,1,4
72,344,1,9
123,769,4,10
93,436,3,8
75,624,1,8
165,446,3,6
129,228,3,7
117,956,3,10
69,827,2,4
59,740,1,9
78,916,4,1
112,511,2,3
106,778,1,6
101,114,2,3
80,773,1,3
174,952,2,9
199,571,4,9
157,685,2,8
141,986,3,5
149,923,2,6
192,288,3,5
155,805,3,1
177,172,2,2
144,640,4,9
126,846,4,10
127,109,1,10
151,683,4,7
181,238,3,3
96,442,2,3
124,739,3,7
155,685,4,8
73,633,4,10
117,794,3,9
112,174,1,6
111,980,2,4
82,771,1,1
83,954,1,9
104,320,3,9
100,242,3,2
84,252,1,3
196,669,4,4
141,977,1,4
64,328,2,10
98,828,2,8
133,352,3,3
113,546,1,1
84,857,1,10
53,515,4,6
191,747,3,3
62,292,3,8
103,741,4,5
108,225,1,2
107,178,2,7
68,520,4,10
147,607,1,7
174,722,2,10
180,536,3,1
54,281,1,7
79,350,2,3
124,813,4,8
62,679,3,5
117,972,2,2
69,782,2,10
62,707,4,9
141,752,4,10
60,541,4,7
67,938,4,1
183,448,2,2
169,272,3,6
105,871,2,5
91,528,1,8
72,306,3,1
160,848,3,4
85,630,4,10
186,113,2,1
106,586,4,4
52,643,2,3
154,682,3,10
63,294,3,4
146,243,3,7
138,150,3,6
178,345,3,3
152,902,3,5
166,412,1,4
104,907,2,3
75,784,4,5
156,647,3,4
82,881,4,10
53,899,1,3
79,137,4,10
145,853,1,4
121,703,3,1
132,373,2,8
193,835,3,4
137,852,1,8
64,574,2,9
187,770,1,8
200,526,1,5
179,960,2,8
200,814,2,2
141,315,1,9
107,311,1,4
64,915,2,5
56,874,3,7
90,484,1,4
154,118,4,3
62,419,1,3
157,913,4,4
84,505,1,7
60,280,1,4
157,113,3,5
188,250,2,1
62,949,1,9
147,132,3,8
97,383,2,5
127,344,3,1
98,199,4,2
94,366,4,7
111,477,2,8
179,651,1,6
182,725,1,9
52,935,4,2
124,767,1,7
155,892,4,7
171,439,1,7
170,526,3,2
156,148,4,2
198,513,3,4
193,785,4,3
134,587,1,6
59,330,3,4
170,533,3,6
137,625,4,7
163,422,2,4
61,711,4,2
160,561,1,9
92,264,1,10
83,988,4,8
119,326,2,5
130,160,4,7
146,632,3,8
80,930,1,8
165,788,3,9
148,585,3,10
83,678,4,1
135,124,1,2
138,313,1,4
185,201,4,3
118,443,4,9
160,823,2,1
74,906,3,4
182,916,2,5
159,606,4,7
196,960,4,1
79,864,3,8
74,302,3,3
120,570,2,5
127,975,1,1
124,342,3,3
66,856,2,3
116,271,1,6
147,659,4,7
91,811,2,6
63,604,4,10
194,268,3,3
136,175,1,6
54,104,4,3
79,932,3,2
111,511,4,1
142,711,4,4
98,766,3,4
70,704,3,1
172,755,2,5
129,255,2,4
164,350,3,3
94,866,1,8
120,274,2,9
95,685,1,4
132,345,4,5
171,794,3,7
168,507,4,4
125,392,2,5
120,279,1,3
136,815,4,4
96,140,1,4
68,534,3,10
70,411,2,8
197,473,4,9
164,965,4,3
118,452,3,6
82,302,3,4
117,697,3,10
106,832,3,7
158,677,2,8
95,218,2,7
102,956,3,6
97,134,3,8
172,440,3,10
107,373,1,9
129,100,4,4
94,830,1,8
84,724,3,2
112,223,1,5
197,764,3,8
108,158,2,8
100,229,1,6
59,591,1,6
190,763,2,10
57,647,3,6
72,472,1,7
51,359,4,3
175,176,3,1
87,728,2,5
123,513,1,6
192,982,1,2
110,347,2,6
189,251,4,2
79,737,2,9
158,674,2,9
123,697,2,4
131,728,3,4
185,480,3,8
139,224,1,6
160,797,4,7
52,724,1,4
189,467,1,6
84,162,4,2
169,669,1,9
151,141,1,2
100,877,3,2
86,487,3,8
58,763,4,4
141,885,3,6
66,592,3,3
65,930,3,3
162,298,4,5
84,895,1,10
184,765,4,1
200,984,1,3
110,226,1,3
54,812,4,4
58,833,4,4
140,964,3,6
93,147,3,10
155,132,2,5
133,325,3,6
117,345,3,6
60,295,2,2
111,373,4,2
140,595,3,1
118,340,1,4
86,307,3,6
111,170,2,9
57,631,2,2
173,330,4,3
117,784,1,3
197,745,4,4
65,269,4,7
122,841,4,2
109,559,4,4
128,946,3,1
197,449,3,1
120,316,1,7
114,174,4,2
74,610,1,3
60,648,1,4
94,693,2,6
119,918,2,7
111,163,3,3
108,241,3,9
180,367,3,1
102,572,4,4
103,181,3,9
163,336,3,2
179,113,3,3
98,152,4,2
56,538,2,6
134,472,4,2
61,156,2,4
147,306,2,3
94,479,3,8
124,286,1,5
51,807,1,10
81,989,4,2
159,723,4,1
71,830,3,10
140,158,4,10
188,870,1,5
90,851,1,1
177,322,1,4
193,641,2,4
194,706,3,8
189,852,1,8
143,937,1,10
152,241,1,6
138,287,3,1
193,135,2,7
147,680,4,6
149,579,2,3
117,990,2,3
104,450,3,2
65,196,1,7
59,170,4,1
92,802,1,7
184,279,4,4
168,657,4,10
86,506,4,8
193,800,1,2
86,154,3,10
111,921,2,3
95,257,1,1
134,315,2,2
170,369,4,7
180,764,1,4
89,991,1,6
146,393,2,8
157,638,3,1
125,375,3,6
91,597,3,5
102,847,2,6
114,953,3,9
145,789,3,9
196,244,3,1
83,945,2,3
129,807,4,5
86,235,2,4
111,142,2,1
196,722,4,5
79,571,1,7
93,448,3,2
133,938,2,8
124,642,3,5
181,100,2,9
113,737,4,5
70,708,4,10
149,807,4,7
133,739,3,7
131,491,3,9
84,195,2,10
68,757,4,2
111,399,4,4
71,847,4,4
193,861,1,10
148,150,1,2
190,491,3,10
140,945,1,6
102,844,3,1
99,128,4,5
125,899,2,6
138,538,3,3
175,166,1,5
188,903,3,1
120,840,3,5
172,446,4,9
115,748,2,8
182,780,1,9
149,420,4,8
195,360,4,4
63,236,2,5
113,505,1,3
115,619,1,8
97,183,2,6
80,699,1,2
180,468,4,3
74,461,4,1
180,141,2,8
164,788,4,5
183,665,1,2
94,424,1,10
103,253,3,8
109,591,3,9
168,265,3,5
179,994,2,3
200,358,1,5
98,949,3,6
96,931,2,10
128,334,1,2
126,628,4,6
166,953,3,2
132,274,3,1
77,624,4,7
59,559,1,8
193,945,1,3
177,317,1,7
61,970,2,1
157,508,2,4
177,854,2,4
149,187,3,3
109,256,1,6
70,767,2,3
72,352,4,2
98,656,1,9
138,989,4,3
59,801,3,5
144,575,3,4
104,839,2,4
195,951,3,4
91,172,4,4
190,329,1,5
121,263,2,3
83,313,4,10
132,504,1,10
116,366,4,4
194,435,4,10
75,179,3,10
120,697,4,9
86,279,3,3
125,477,4,7
96,446,4,9
115,394,3,8
117,642,2,3
70,194,1,9
183,870,3,3
180,876,2,4
70,656,3,10
107,681,1,10
130,883,1,1
151,620,1,1
103,685,2,2
102,122,3,2
140,852,1,4
111,329,3,6
61,457,4,8
157,800,2,4
195,989,2,7
186,798,3,9
181,884,3,1
105,305,3,3
137,790,2,5
158,287,4,4
186,846,2,5
50,693,4,3
145,128,4,8
126,928,1,8
88,163,1,7
166,469,1,4
88,616,1,6
101,238,3,2
67,502,2,7
168,419,4,2
200,232,1,2
94,913,1,3
160,285,3,9
136,235,1,2
174,648,3,7
87,604,1,10
162,395,4,10
50,985,3,7
189,596,1,8
70,568,4,5
180,785,2,7
194,928,3,7
199,522,1,5
163,880,4,10
119,851,1,10
84,568,2,8
111,845,4,3
94,668,4,7
185,234,2,10
52,609,3,7
185,704,1,4
148,220,1,6
104,273,4,3
91,557,2,7
60,626,1,9
162,565,2,9
199,715,2,5
134,553,1,1
114,290,4,8
172,411,2,1
50,250,2,1
113,102,4,6
96,864,2,5
70,150,3,8
125,612,3,4
62,124,3,5
110,718,3,8
183,463,1,1
51,911,1,8
99,542,1,8
54,536,4,2
152,795,2,1
59,536,3,8
148,432,4,1
80,660,1,9
134,789,4,5
61,881,3,8
93,723,2,10
94,706,3,4
183,105,3,6
166,548,4,4
62,579,3,7
135,122,3,4
196,218,3,9
111,368,3,5
93,373,2,8
116,513,4,6
192,699,2,7
73,322,4,6
183,564,4,4
114,531,1,8
125,189,3,7
146,157,3,8
121,390,1,2
58,386,4,1
76,177,3,6
88,809,4,7
138,996,2,10
77,505,2,7
185,273,2,8
74,438,1,10
92,386,3,2
138,812,4,7
68,177,4,3
127,147,2,4
189,470,1,9
183,243,2,7
156,889,1,7
190,345,3,5
59,338,3,2
145,537,3,5
127,604,1,7
151,957,1,9
78,849,4,2
185,688,4,9
53,933,4,7
149,313,3,8
108,692,2,1
195,539,1,2
54,575,1,6
143,782,4,7
